state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Virginia,2020-05-28,70,41401,1338,,1502.0,,,,
Virginia,2020-05-29,71,42533,1358,,1524.0,,,,
Virginia,2020-05-30,72,43611,1370,,1471.0,,,,
Virginia,2020-05-31,73,44607,1375,,1458.0,,,,
Virginia,2020-06-01,74,45398,1392,,1371.0,,,,
Virginia,2020-06-02,75,46239,1407,,1362.0,,,,
Virginia,2020-06-03,76,46905,1428,,1311.0,,,,
Virginia,2020-06-04,77,47856,1445,,1266.0,,,,
Virginia,2020-06-05,78,48532,1454,,1205.0,,,,
Virginia,2020-06-06,79,49397,1461,,1171.0,,,,
Virginia,2020-06-07,80,50681,1472,,1186.0,,,,
Virginia,2020-06-08,81,51251,1477,,1173.0,,,,
Virginia,2020-06-09,82,51738,1496,,1169.0,,,,
Virginia,2020-06-10,83,52177,1514,,1155.0,,,,
Virginia,2020-06-11,84,52647,1520,,1069.0,,,,
Virginia,2020-06-12,85,53211,1534,,1026.0,,,,
Virginia,2020-06-13,86,53869,1541,,959.0,,,,
Virginia,2020-06-14,87,54506,1546,,958.0,,,,
Virginia,2020-06-15,88,54886,1552,,902.0,,,,
Virginia,2020-06-16,89,55331,1570,,904.0,,,,
Virginia,2020-06-17,90,55775,1583,,938.0,,,,
Virginia,2020-06-18,91,56238,1586,,857.0,,,,
Virginia,2020-06-19,92,56793,1602,,862.0,,,,
Virginia,2020-06-20,93,57443,1607,,880.0,,,,
Virginia,2020-06-21,94,57994,1611,,863.0,,,,
Virginia,2020-06-22,95,58465,1620,,848.0,,,,
Virginia,2020-06-23,96,58994,1645,,847.0,,,,
Virginia,2020-06-24,97,59514,1661,,886.0,,,,
Virginia,2020-06-25,98,59946,1675,,854.0,,,,
Virginia,2020-06-26,99,60570,1700,,854.0,,,,
Virginia,2020-06-27,100,61247,1724,,819.0,,,,
Virginia,2020-06-28,101,61736,1732,,818.0,,,,
Virginia,2020-06-29,102,62189,1740,,796.0,,,,
Virginia,2020-06-30,103,62787,1763,,902.0,,,,
Virginia,2020-07-01,104,63203,1786,,892.0,,,,
Virginia,2020-07-02,105,63735,1816,,888.0,,,,
Virginia,2020-07-03,106,64393,1845,,818.0,,,,
Virginia,2020-07-04,107,65109,1849,,808.0,,,,
Virginia,2020-07-05,108,65748,1853,,792.0,,,,
Virginia,2020-07-06,109,66102,1853,,783.0,,,,
Virginia,2020-07-07,110,66740,1881,,902.0,,,,
Virginia,2020-07-08,111,67375,1905,,971.0,,,,
Virginia,2020-07-09,112,67988,1937,,956.0,,,,
Virginia,2020-07-10,113,68931,1958,,1006.0,,,,
Virginia,2020-07-11,114,69782,1962,,1020.0,,,,
Virginia,2020-07-12,115,70670,1966,,1045.0,,,,
Virginia,2020-07-13,116,71642,1968,,1129.0,,,,
Virginia,2020-07-14,117,72443,1977,,1127.0,,,,
Virginia,2020-07-15,118,73527,1992,,1081.0,,,,
Virginia,2020-07-16,119,74431,2007,,1134.0,,,,
Virginia,2020-07-17,120,75433,2013,,1171.0,,,,
Virginia,2020-07-18,121,76373,2025,,1166.0,,,,
Virginia,2020-07-19,122,77430,2027,,1186.0,,,,
Virginia,2020-07-20,123,78375,2031,,1158.0,,,,
Virginia,2020-07-21,124,79371,2048,,1189.0,,,,
Virginia,2020-07-22,125,80393,2051,,1157.0,,,,
Virginia,2020-07-23,126,81237,2054,,1218.0,,,,
Virginia,2020-07-24,127,82364,2067,,1250.0,,,,
Virginia,2020-07-25,128,83609,2075,,1201.0,,,,
Virginia,2020-07-26,129,84567,2078,,1174.0,,,,
Virginia,2020-07-27,130,86072,2082,,1200.0,,,,
Virginia,2020-07-28,131,86994,2095,,1294.0,,,,
Virginia,2020-07-29,132,87993,2125,,1350.0,,,,
Virginia,2020-07-30,133,88904,2141,,1357.0,,,,
Virginia,2020-07-31,134,89888,2174,,1334.0,,,,
Virginia,2020-08-01,135,90801,2215,,1256.0,,,,
Virginia,2020-08-02,136,91782,2218,,1172.0,,,,
Virginia,2020-08-03,137,93106,2218,,1205.0,,,,
Virginia,2020-08-04,138,94251,2244,,1255.0,,,,
Virginia,2020-08-05,139,95049,2274,,1304.0,,,,
Virginia,2020-08-06,140,95867,2299,,1349.0,,,,
Virginia,2020-08-07,141,97882,2317,,1372.0,,,,
Virginia,2020-08-08,142,99189,2322,,1258.0,,,,
Virginia,2020-08-09,143,100086,2326,,1200.0,,,,
Virginia,2020-08-10,144,100749,2327,,1251.0,,,,
Virginia,2020-08-11,145,101745,2344,,1293.0,,,,
Virginia,2020-08-12,146,102521,2352,,1281.0,,,,
Virginia,2020-08-13,147,103622,2363,,1258.0,,,,
Virginia,2020-08-14,148,104838,2370,,1299.0,,,,
Virginia,2020-08-15,149,105750,2381,,1271.0,,,,
Virginia,2020-08-16,150,106687,2381,,1184.0,,,,
Virginia,2020-08-17,151,107421,2385,,1173.0,,,,
Virginia,2020-08-18,152,108282,2396,,1253.0,,,,
Virginia,2020-08-19,153,109019,2410,,1243.0,,,,
Virginia,2020-08-20,154,109879,2427,,1266.0,,,,
Virginia,2020-08-21,155,110857,2436,,1233.0,,,,
Virginia,2020-08-22,156,112072,2443,,1154.0,,,,
Virginia,2020-08-23,157,112960,2467,,1155.0,,,,
Virginia,2020-08-24,158,113623,2471,,1127.0,,,,
Virginia,2020-08-25,159,114626,2494,,1174.0,,,,
Virginia,2020-08-26,160,115448,2515,,1170.0,,,,
Virginia,2020-08-27,161,116569,2527,,1174.0,,,,
Virginia,2020-08-28,162,117592,2550,,1101.0,,,,
Virginia,2020-08-29,163,118809,2568,,1101.0,,,,
Virginia,2020-08-30,164,119747,2569,,1090.0,,,,
Virginia,2020-08-31,165,120594,2580,,1082.0,,,,
Virginia,2020-09-01,166,121615,2612,,1039.0,,,,
Virginia,2020-09-02,167,122518,2641,,1114.0,,,,
Virginia,2020-09-03,168,123637,2652,,1130.0,,,,
Virginia,2020-09-04,169,124738,2662,,1101.0,,,,
Virginia,2020-09-05,170,125727,2677,,1098.0,,,,
Virginia,2020-09-06,171,126926,2678,,1083.0,,,,
Virginia,2020-09-07,172,127571,2684,,1061.0,,,,
Virginia,2020-09-08,173,128407,2686,,1051.0,,,,
Virginia,2020-09-09,174,129289,2697,,1072.0,,,,
Virginia,2020-09-10,175,130525,2708,,1096.0,,,,
Virginia,2020-09-11,176,131640,2711,,1120.0,,,,
Virginia,2020-09-12,177,132868,2722,,995.0,,,,
Virginia,2020-09-13,178,133814,2724,,1012.0,,,,
Virginia,2020-09-14,179,134571,2743,,1006.0,,,,
Virginia,2020-09-15,180,135514,2839,,1015.0,,,,
Virginia,2020-09-16,181,136359,2884,,1027.0,,,,
Virginia,2020-09-17,182,137460,2920,,995.0,,,,
Virginia,2020-09-18,183,138702,2949,,945.0,,,,
Virginia,2020-09-19,184,139655,2990,,960.0,,,,
Virginia,2020-09-20,185,140511,3015,,939.0,,,,
Virginia,2020-09-21,186,141138,3021,,995.0,,,,
Virginia,2020-09-22,187,142010,3060,,940.0,,,,
Virginia,2020-09-23,188,142590,3089,,916.0,,,,
Virginia,2020-09-24,189,143492,3113,,982.0,,,,
Virginia,2020-09-25,190,144433,3136,,965.0,,,,
Virginia,2020-09-26,191,145408,3144,,924.0,,,,
Virginia,2020-09-27,192,146144,3159,,868.0,,,,
Virginia,2020-09-28,193,146593,3172,,890.0,,,,
Virginia,2020-09-29,194,147516,3187,,958.0,,,,
Virginia,2020-09-30,195,148271,3208,,908.0,,,,
Virginia,2020-10-01,196,148721,3228,,913.0,,,,
Virginia,2020-10-02,197,149687,3250,,890.0,,,,
Virginia,2020-10-03,198,150803,3270,,906.0,,,,
Virginia,2020-10-04,199,151870,3273,,877.0,,,,
Virginia,2020-10-05,200,152557,3276,,925.0,,,,
Virginia,2020-10-06,201,153182,3291,,926.0,,,,
Virginia,2020-10-07,202,153691,3303,,1003.0,,,,
Virginia,2020-10-08,203,155535,3328,,933.0,,,,
Virginia,2020-10-09,204,156649,3344,,963.0,,,,
Virginia,2020-10-10,205,157905,3354,,943.0,,,,
Virginia,2020-10-11,206,158716,3358,,924.0,,,,
Virginia,2020-10-12,207,159570,3361,,965.0,,,,
Virginia,2020-10-13,208,160805,3372,,999.0,,,,
Virginia,2020-10-14,209,161610,3381,,1007.0,,,,
Virginia,2020-10-15,210,162941,3388,,1009.0,,,,
Virginia,2020-10-16,211,164124,3408,,1002.0,,,,
Virginia,2020-10-17,212,165238,3422,,993.0,,,,
Virginia,2020-10-18,213,166138,3433,,972.0,,,,
Virginia,2020-10-19,214,166828,3457,,972.0,,,,
Virginia,2020-10-20,215,167754,3485,,937.0,,,,
Virginia,2020-10-21,216,168772,3515,,1010.0,,,,
Virginia,2020-10-22,217,170104,3524,,1109.0,,,,
Virginia,2020-10-23,218,171284,3539,,1012.0,,,,
Virginia,2020-10-24,219,172372,3578,,979.0,,,,
Virginia,2020-10-25,220,173371,3579,,979.0,,,,
Virginia,2020-10-26,221,174275,3581,,1048.0,,,,
Virginia,2020-10-27,222,175409,3600,,1081.0,,,,
Virginia,2020-10-28,223,176754,3616,,1068.0,,,,
Virginia,2020-10-29,224,178183,3636,,1082.0,,,,
Virginia,2020-10-30,225,179639,3643,,1065.0,,,,
Virginia,2020-10-31,226,181190,3654,,1026.0,,,,
Virginia,2020-11-01,227,182392,3655,,1012.0,,,,
Virginia,2020-11-02,228,183418,3658,,1031.0,,,,
Virginia,2020-11-03,229,184679,3666,,1026.0,,,,
Virginia,2020-11-04,230,185836,3677,,1041.0,,,,
Virginia,2020-11-05,231,187202,3688,,1064.0,,,,
Virginia,2020-11-06,232,188770,3682,,1057.0,,,,
Virginia,2020-11-07,233,190873,3704,,1062.0,,,,
Virginia,2020-11-08,234,192175,3707,,1090.0,,,,
Virginia,2020-11-09,235,193477,3713,,1127.0,,,,
Virginia,2020-11-10,236,194912,3726,,1174.0,,,,
Virginia,2020-11-11,237,196506,3741,,1265.0,,,,
Virginia,2020-11-12,238,198027,3758,,1313.0,,,,
Virginia,2020-11-13,239,199262,3785,,1296.0,,,,
Virginia,2020-11-14,240,200799,3799,,1312.0,,,,
Virginia,2020-11-15,241,201960,3800,,1284.0,,,,
Virginia,2020-11-16,242,204637,3806,,1337.0,,,,
Virginia,2020-11-17,243,206762,3835,,1392.0,,,,
Virginia,2020-11-18,244,208833,3860,,1469.0,,,,
Virginia,2020-11-19,245,210787,3896,,1569.0,,,,
Virginia,2020-11-20,246,213331,3912,,1510.0,,,,
Virginia,2020-11-21,247,215679,3938,,1507.0,,,,
Virginia,2020-11-22,248,217796,3938,,1469.0,,,,
Virginia,2020-11-23,249,221038,3942,,1512.0,,,,
Virginia,2020-11-24,250,223582,3979,,1496.0,,,,
Virginia,2020-11-25,251,226300,4008,,1549.0,,,,
Virginia,2020-11-26,252,228900,4029,,1601.0,,,,
Virginia,2020-11-27,253,230444,4044,,1593.0,,,,
Virginia,2020-11-28,254,233617,4054,,1585.0,,,,
Virginia,2020-11-29,255,235942,4058,,1628.0,,,,
Virginia,2020-11-30,256,237835,4062,,1658.0,,,,
Virginia,2020-12-01,257,240063,4093,,1757.0,,,,
Virginia,2020-12-02,258,242480,4113,,1860.0,,,,
Virginia,2020-12-03,259,244503,4147,,1853.0,,,,
Virginia,2020-12-04,260,247380,4160,,1854.0,,,,
Virginia,2020-12-05,261,251173,4197,,1852.0,,,,
Virginia,2020-12-06,262,255053,4200,,1969.0,,,,
Virginia,2020-12-07,263,258870,4208,,1885.0,,,,
Virginia,2020-12-08,264,262730,4260,,1918.0,,,,
Virginia,2020-12-09,265,267128,4281,,2035.0,,,,
Virginia,2020-12-10,266,271043,4335,,2051.0,,,,
Virginia,2020-12-11,267,274438,4370,,2115.0,,,,
Virginia,2020-12-12,268,278615,4409,,2117.0,,,,
Virginia,2020-12-13,269,281909,4411,,2154.0,,,,
Virginia,2020-12-14,270,285149,4414,,2260.0,,,,
Virginia,2020-12-15,271,288309,4470,,2361.0,,,,
Virginia,2020-12-16,272,292240,4508,,2349.0,,,,
Virginia,2020-12-17,273,296093,4553,,2399.0,,,,
Virginia,2020-12-18,274,299388,4598,,2409.0,,,,
Virginia,2020-12-19,275,302972,4643,,2429.0,,,,
Virginia,2020-12-20,276,306848,4650,,2405.0,,,,
Virginia,2020-12-21,277,310890,4654,,2442.0,,,,
Virginia,2020-12-22,278,314481,4705,,2166.0,,,,
Virginia,2020-12-23,279,319133,4760,,2586.0,,,,
Virginia,2020-12-24,280,323915,4791,,2577.0,,,,
Virginia,2020-12-25,281,327993,4820,,2478.0,,,,
Virginia,2020-12-26,282,329577,4840,,2454.0,,,,
Virginia,2020-12-27,283,333576,4854,,2495.0,,,,
Virginia,2020-12-28,284,336175,4861,,2563.0,,,,
Virginia,2020-12-29,285,340297,4920,,2698.0,,,,
Virginia,2020-12-30,286,344345,4984,,2707.0,,,,
Virginia,2020-12-31,287,349584,5032,,2744.0,,,,
Virginia,2021-01-01,288,354766,5081,,2754.0,,,,
