date,country,country_population,state_province,state_province_population,county,county_population,city,city_population,new_cases,new_deaths,new_recovered,cumulative_cases,cumulative_deaths,cumulative_recovered
2020-04-03,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-04,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-05,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-06,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-07,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-08,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-09,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-10,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-11,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-12,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-13,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-14,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-15,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-16,Colombia,48258134,Amazonas,76589,,,,,0,0,0,0,0,0
2020-04-17,Colombia,48258134,Amazonas,76589,,,,,1,0,0,1,0,0
2020-04-18,Colombia,48258134,Amazonas,76589,,,,,3,0,0,4,0,0
2020-04-19,Colombia,48258134,Amazonas,76589,,,,,0,1,0,4,1,0
2020-04-20,Colombia,48258134,Amazonas,76589,,,,,0,1,0,4,2,0
2020-04-21,Colombia,48258134,Amazonas,76589,,,,,2,0,0,6,2,0
2020-04-22,Colombia,48258134,Amazonas,76589,,,,,0,0,0,6,2,0
2020-04-23,Colombia,48258134,Amazonas,76589,,,,,6,1,0,12,3,0
2020-04-24,Colombia,48258134,Amazonas,76589,,,,,2,1,0,14,4,0
2020-04-25,Colombia,48258134,Amazonas,76589,,,,,23,0,0,37,4,0
2020-04-26,Colombia,48258134,Amazonas,76589,,,,,3,1,0,40,5,0
2020-04-27,Colombia,48258134,Amazonas,76589,,,,,0,0,0,40,5,0
2020-04-28,Colombia,48258134,Amazonas,76589,,,,,37,2,0,77,7,0
2020-04-29,Colombia,48258134,Amazonas,76589,,,,,27,3,0,104,10,0
2020-04-30,Colombia,48258134,Amazonas,76589,,,,,0,5,0,104,15,0
2020-05-01,Colombia,48258134,Amazonas,76589,,,,,1,0,0,105,15,0
2020-05-02,Colombia,48258134,Amazonas,76589,,,,,31,1,0,136,16,0
2020-05-03,Colombia,48258134,Amazonas,76589,,,,,46,0,0,182,16,0
2020-05-04,Colombia,48258134,Amazonas,76589,,,,,47,0,0,229,16,0
2020-05-05,Colombia,48258134,Amazonas,76589,,,,,1,3,0,230,19,0
2020-05-06,Colombia,48258134,Amazonas,76589,,,,,0,5,0,230,24,0
2020-05-07,Colombia,48258134,Amazonas,76589,,,,,188,8,0,418,32,0
2020-05-08,Colombia,48258134,Amazonas,76589,,,,,12,2,0,430,34,0
2020-05-09,Colombia,48258134,Amazonas,76589,,,,,3,0,0,433,34,0
2020-05-10,Colombia,48258134,Amazonas,76589,,,,,94,0,0,527,34,0
2020-05-11,Colombia,48258134,Amazonas,76589,,,,,191,2,0,718,36,0
2020-05-12,Colombia,48258134,Amazonas,76589,,,,,25,1,0,743,37,0
2020-05-13,Colombia,48258134,Amazonas,76589,,,,,128,4,0,871,41,0
2020-05-14,Colombia,48258134,Amazonas,76589,,,,,53,2,0,924,43,0
2020-05-15,Colombia,48258134,Amazonas,76589,,,,,79,0,0,1003,43,0
2020-05-16,Colombia,48258134,Amazonas,76589,,,,,1,0,0,1004,43,0
2020-05-17,Colombia,48258134,Amazonas,76589,,,,,3,1,0,1007,44,0
2020-05-18,Colombia,48258134,Amazonas,76589,,,,,176,4,0,1183,48,0
2020-05-19,Colombia,48258134,Amazonas,76589,,,,,38,1,0,1221,49,0
2020-05-20,Colombia,48258134,Amazonas,76589,,,,,91,0,0,1312,49,0
2020-05-21,Colombia,48258134,Amazonas,76589,,,,,73,0,0,1385,49,0
2020-05-22,Colombia,48258134,Amazonas,76589,,,,,1,6,0,1386,55,0
2020-05-23,Colombia,48258134,Amazonas,76589,,,,,2,0,0,1388,55,0
2020-05-24,Colombia,48258134,Amazonas,76589,,,,,62,1,0,1450,56,0
2020-05-25,Colombia,48258134,Amazonas,76589,,,,,55,0,0,1505,56,0
2020-05-26,Colombia,48258134,Amazonas,76589,,,,,29,2,0,1534,58,0
2020-05-27,Colombia,48258134,Amazonas,76589,,,,,189,1,0,1723,59,0
2020-05-28,Colombia,48258134,Amazonas,76589,,,,,39,0,0,1762,59,0
2020-05-29,Colombia,48258134,Amazonas,76589,,,,,38,5,0,1800,64,0
2020-05-30,Colombia,48258134,Amazonas,76589,,,,,34,1,0,1834,65,0
2020-05-31,Colombia,48258134,Amazonas,76589,,,,,16,0,0,1850,65,0
2020-06-01,Colombia,48258134,Amazonas,76589,,,,,0,0,0,1850,65,0
2020-06-02,Colombia,48258134,Amazonas,76589,,,,,4,2,0,1854,67,0
2020-06-03,Colombia,48258134,Amazonas,76589,,,,,46,3,0,1900,70,0
2020-06-04,Colombia,48258134,Amazonas,76589,,,,,0,0,0,1900,70,0
2020-06-05,Colombia,48258134,Amazonas,76589,,,,,54,1,0,1954,71,0
2020-06-06,Colombia,48258134,Amazonas,76589,,,,,26,0,0,1980,71,0
2020-06-07,Colombia,48258134,Amazonas,76589,,,,,12,3,0,1992,74,0
2020-06-08,Colombia,48258134,Amazonas,76589,,,,,37,0,0,2029,74,0
2020-06-09,Colombia,48258134,Amazonas,76589,,,,,4,0,0,2033,74,0
2020-06-10,Colombia,48258134,Amazonas,76589,,,,,33,2,0,2066,76,0
2020-06-11,Colombia,48258134,Amazonas,76589,,,,,9,0,0,2075,76,0
2020-06-12,Colombia,48258134,Amazonas,76589,,,,,16,2,0,2091,78,0
2020-06-13,Colombia,48258134,Amazonas,76589,,,,,20,0,0,2111,78,0
2020-06-14,Colombia,48258134,Amazonas,76589,,,,,15,1,0,2126,79,0
2020-06-15,Colombia,48258134,Amazonas,76589,,,,,5,0,0,2131,79,0
2020-06-16,Colombia,48258134,Amazonas,76589,,,,,40,0,0,2171,79,0
2020-06-17,Colombia,48258134,Amazonas,76589,,,,,8,0,0,2179,79,0
2020-06-18,Colombia,48258134,Amazonas,76589,,,,,5,9,0,2184,88,0
2020-06-19,Colombia,48258134,Amazonas,76589,,,,,8,0,0,2192,88,0
2020-06-20,Colombia,48258134,Amazonas,76589,,,,,0,0,0,2192,88,0
2020-06-21,Colombia,48258134,Amazonas,76589,,,,,12,0,0,2204,88,0
2020-06-22,Colombia,48258134,Amazonas,76589,,,,,0,0,0,2204,88,0
2020-06-23,Colombia,48258134,Amazonas,76589,,,,,7,1,0,2211,89,0
2020-06-24,Colombia,48258134,Amazonas,76589,,,,,9,0,0,2220,89,0
2020-06-25,Colombia,48258134,Amazonas,76589,,,,,8,0,0,2228,89,0
2020-06-26,Colombia,48258134,Amazonas,76589,,,,,13,0,0,2241,89,0
2020-06-27,Colombia,48258134,Amazonas,76589,,,,,11,0,0,2252,89,0
2020-06-28,Colombia,48258134,Amazonas,76589,,,,,7,1,0,2259,90,0
2020-06-29,Colombia,48258134,Amazonas,76589,,,,,18,0,0,2277,90,0
2020-06-30,Colombia,48258134,Amazonas,76589,,,,,23,0,0,2300,90,0
2020-07-01,Colombia,48258134,Amazonas,76589,,,,,19,0,0,2319,90,0
2020-07-02,Colombia,48258134,Amazonas,76589,,,,,6,0,0,2325,90,0
2020-07-03,Colombia,48258134,Amazonas,76589,,,,,3,0,0,2328,90,0
2020-07-04,Colombia,48258134,Amazonas,76589,,,,,7,0,0,2335,90,0
2020-07-05,Colombia,48258134,Amazonas,76589,,,,,29,8,0,2364,98,0
2020-07-06,Colombia,48258134,Amazonas,76589,,,,,20,1,0,2384,99,0
2020-07-07,Colombia,48258134,Amazonas,76589,,,,,7,0,0,2391,99,0
2020-07-08,Colombia,48258134,Amazonas,76589,,,,,3,0,0,2394,99,0
2020-02-25,Colombia,48258134,Antioquia,6407102,,,,,,,,0,0,0
2020-02-26,Colombia,48258134,Antioquia,6407102,,,,,,,,0,0,0
2020-02-27,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,0,0,0
2020-02-28,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,0,0,0
2020-02-29,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,0,0,0
2020-03-01,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,0,0,0
2020-03-02,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,0,0,0
2020-03-03,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,0,0,0
2020-03-04,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,0,0,0
2020-03-05,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,0,0,0
2020-03-06,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,0,0,0
2020-03-07,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,0,0,0
2020-03-08,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,0,0,0
2020-03-09,Colombia,48258134,Antioquia,6407102,,,,,1,0,0,1,0,0
2020-03-10,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,1,0,0
2020-03-11,Colombia,48258134,Antioquia,6407102,,,,,3,0,0,4,0,0
2020-03-12,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,4,0,0
2020-03-13,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,4,0,0
2020-03-14,Colombia,48258134,Antioquia,6407102,,,,,3,0,0,7,0,0
2020-03-15,Colombia,48258134,Antioquia,6407102,,,,,1,0,0,8,0,0
2020-03-16,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,8,0,0
2020-03-17,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,8,0,0
2020-03-18,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,8,0,0
2020-03-19,Colombia,48258134,Antioquia,6407102,,,,,3,0,0,11,0,0
2020-03-20,Colombia,48258134,Antioquia,6407102,,,,,11,0,0,22,0,0
2020-03-21,Colombia,48258134,Antioquia,6407102,,,,,3,0,0,25,0,0
2020-03-22,Colombia,48258134,Antioquia,6407102,,,,,5,0,0,30,0,0
2020-03-23,Colombia,48258134,Antioquia,6407102,,,,,22,0,2,52,0,2
2020-03-24,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,52,0,2
2020-03-25,Colombia,48258134,Antioquia,6407102,,,,,8,0,0,60,0,2
2020-03-26,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,60,0,2
2020-03-27,Colombia,48258134,Antioquia,6407102,,,,,0,0,0,60,0,2
2020-03-28,Colombia,48258134,Antioquia,6407102,,,,,7,0,0,67,0,2
2020-03-29,Colombia,48258134,Antioquia,6407102,,,,,19,0,0,86,0,2
2020-03-30,Colombia,48258134,Antioquia,6407102,,,,,10,0,0,96,0,2
2020-03-31,Colombia,48258134,Antioquia,6407102,,,,,5,0,1,101,0,3
2020-04-01,Colombia,48258134,Antioquia,6407102,,,,,6,0,2,107,0,5
2020-04-02,Colombia,48258134,Antioquia,6407102,,,,,20,0,2,127,0,7
2020-04-03,Colombia,48258134,Antioquia,6407102,,,,,18,1,0,145,1,7
2020-04-04,Colombia,48258134,Antioquia,6407102,,,,,5,0,0,150,1,7
2020-04-05,Colombia,48258134,Antioquia,6407102,,,,,22,0,0,172,1,7
2020-04-06,Colombia,48258134,Antioquia,6407102,,,,,11,0,0,183,1,7
2020-04-07,Colombia,48258134,Antioquia,6407102,,,,,15,0,5,198,1,12
2020-04-08,Colombia,48258134,Antioquia,6407102,,,,,37,0,0,235,1,12
2020-04-09,Colombia,48258134,Antioquia,6407102,,,,,4,0,8,239,1,20
2020-04-10,Colombia,48258134,Antioquia,6407102,,,,,7,0,0,246,1,20
2020-04-11,Colombia,48258134,Antioquia,6407102,,,,,6,0,0,252,1,20
2020-04-12,Colombia,48258134,Antioquia,6407102,,,,,8,0,0,260,1,20
2020-04-13,Colombia,48258134,Antioquia,6407102,,,,,13,0,0,273,1,20
2020-04-14,Colombia,48258134,Antioquia,6407102,,,,,17,0,0,290,1,20
2020-04-15,Colombia,48258134,Antioquia,6407102,,,,,12,0,0,302,1,20
2020-04-16,Colombia,48258134,Antioquia,6407102,,,,,7,0,0,309,1,20
2020-04-17,Colombia,48258134,Antioquia,6407102,,,,,16,0,0,325,1,20
2020-04-18,Colombia,48258134,Antioquia,6407102,,,,,9,2,0,334,3,20
2020-04-19,Colombia,48258134,Antioquia,6407102,,,,,18,0,0,352,3,20
2020-04-20,Colombia,48258134,Antioquia,6407102,,,,,11,0,0,363,3,20
2020-04-21,Colombia,48258134,Antioquia,6407102,,,,,3,0,0,366,3,20
2020-04-22,Colombia,48258134,Antioquia,6407102,,,,,12,0,0,378,3,20
2020-04-23,Colombia,48258134,Antioquia,6407102,,,,,23,0,0,401,3,20
2020-04-24,Colombia,48258134,Antioquia,6407102,,,,,6,1,0,407,4,20
2020-04-25,Colombia,48258134,Antioquia,6407102,,,,,2,0,0,409,4,20
2020-04-26,Colombia,48258134,Antioquia,6407102,,,,,3,0,0,412,4,20
2020-04-27,Colombia,48258134,Antioquia,6407102,,,,,8,1,0,420,5,20
2020-04-28,Colombia,48258134,Antioquia,6407102,,,,,3,0,0,423,5,20
2020-04-29,Colombia,48258134,Antioquia,6407102,,,,,5,0,0,428,5,20
2020-04-30,Colombia,48258134,Antioquia,6407102,,,,,4,0,0,432,5,20
2020-05-01,Colombia,48258134,Antioquia,6407102,,,,,3,0,0,435,5,20
2020-05-02,Colombia,48258134,Antioquia,6407102,,,,,1,1,0,436,6,20
2020-05-03,Colombia,48258134,Antioquia,6407102,,,,,7,0,0,443,6,20
2020-05-04,Colombia,48258134,Antioquia,6407102,,,,,5,0,0,448,6,20
2020-05-05,Colombia,48258134,Antioquia,6407102,,,,,3,0,0,451,6,20
2020-05-06,Colombia,48258134,Antioquia,6407102,,,,,5,0,0,456,6,20
2020-05-07,Colombia,48258134,Antioquia,6407102,,,,,4,0,0,460,6,20
2020-05-08,Colombia,48258134,Antioquia,6407102,,,,,4,0,0,464,6,20
2020-05-09,Colombia,48258134,Antioquia,6407102,,,,,2,0,0,466,6,20
2020-05-10,Colombia,48258134,Antioquia,6407102,,,,,2,0,0,468,6,20
2020-05-11,Colombia,48258134,Antioquia,6407102,,,,,6,0,0,474,6,20
2020-05-12,Colombia,48258134,Antioquia,6407102,,,,,7,0,0,481,6,20
2020-05-13,Colombia,48258134,Antioquia,6407102,,,,,10,0,0,491,6,20
2020-05-14,Colombia,48258134,Antioquia,6407102,,,,,10,0,0,501,6,20
2020-05-15,Colombia,48258134,Antioquia,6407102,,,,,8,0,0,509,6,20
2020-05-16,Colombia,48258134,Antioquia,6407102,,,,,9,0,0,518,6,20
2020-05-17,Colombia,48258134,Antioquia,6407102,,,,,16,0,0,534,6,20
2020-05-18,Colombia,48258134,Antioquia,6407102,,,,,9,0,0,543,6,20
2020-05-19,Colombia,48258134,Antioquia,6407102,,,,,18,0,0,561,6,20
2020-05-20,Colombia,48258134,Antioquia,6407102,,,,,12,0,0,573,6,20
2020-05-21,Colombia,48258134,Antioquia,6407102,,,,,14,0,0,587,6,20
2020-05-22,Colombia,48258134,Antioquia,6407102,,,,,29,0,0,616,6,20
2020-05-23,Colombia,48258134,Antioquia,6407102,,,,,61,0,0,677,6,20
2020-05-24,Colombia,48258134,Antioquia,6407102,,,,,43,0,0,720,6,20
2020-05-25,Colombia,48258134,Antioquia,6407102,,,,,141,0,0,861,6,20
2020-05-26,Colombia,48258134,Antioquia,6407102,,,,,71,0,0,932,6,20
2020-05-27,Colombia,48258134,Antioquia,6407102,,,,,25,0,0,957,6,20
2020-05-28,Colombia,48258134,Antioquia,6407102,,,,,48,0,0,1005,6,20
2020-05-29,Colombia,48258134,Antioquia,6407102,,,,,19,0,0,1024,6,20
2020-05-30,Colombia,48258134,Antioquia,6407102,,,,,35,0,0,1059,6,20
2020-05-31,Colombia,48258134,Antioquia,6407102,,,,,44,0,0,1103,6,20
2020-06-01,Colombia,48258134,Antioquia,6407102,,,,,68,0,0,1171,6,20
2020-06-02,Colombia,48258134,Antioquia,6407102,,,,,29,0,0,1200,6,20
2020-06-03,Colombia,48258134,Antioquia,6407102,,,,,60,0,0,1260,6,20
2020-06-04,Colombia,48258134,Antioquia,6407102,,,,,68,0,0,1328,6,20
2020-06-05,Colombia,48258134,Antioquia,6407102,,,,,32,0,0,1360,6,20
2020-06-06,Colombia,48258134,Antioquia,6407102,,,,,91,0,0,1451,6,20
2020-06-07,Colombia,48258134,Antioquia,6407102,,,,,67,0,0,1518,6,20
2020-06-08,Colombia,48258134,Antioquia,6407102,,,,,55,0,0,1573,6,20
2020-06-09,Colombia,48258134,Antioquia,6407102,,,,,74,0,0,1647,6,20
2020-06-10,Colombia,48258134,Antioquia,6407102,,,,,56,0,0,1703,6,20
2020-06-11,Colombia,48258134,Antioquia,6407102,,,,,27,3,0,1730,9,20
2020-06-12,Colombia,48258134,Antioquia,6407102,,,,,51,0,0,1781,9,20
2020-06-13,Colombia,48258134,Antioquia,6407102,,,,,101,0,0,1882,9,20
2020-06-14,Colombia,48258134,Antioquia,6407102,,,,,137,1,0,2019,10,20
2020-06-15,Colombia,48258134,Antioquia,6407102,,,,,127,1,0,2146,11,20
2020-06-16,Colombia,48258134,Antioquia,6407102,,,,,126,0,0,2272,11,20
2020-06-17,Colombia,48258134,Antioquia,6407102,,,,,94,3,0,2366,14,20
2020-06-18,Colombia,48258134,Antioquia,6407102,,,,,128,0,0,2494,14,20
2020-06-19,Colombia,48258134,Antioquia,6407102,,,,,160,0,0,2654,14,20
2020-06-20,Colombia,48258134,Antioquia,6407102,,,,,98,1,0,2752,15,20
2020-06-21,Colombia,48258134,Antioquia,6407102,,,,,171,2,0,2923,17,20
2020-06-22,Colombia,48258134,Antioquia,6407102,,,,,87,2,0,3010,19,20
2020-06-23,Colombia,48258134,Antioquia,6407102,,,,,90,1,0,3100,20,20
2020-06-24,Colombia,48258134,Antioquia,6407102,,,,,142,4,0,3242,24,20
2020-06-25,Colombia,48258134,Antioquia,6407102,,,,,221,0,0,3463,24,20
2020-06-26,Colombia,48258134,Antioquia,6407102,,,,,190,1,0,3653,25,20
2020-06-27,Colombia,48258134,Antioquia,6407102,,,,,218,0,0,3871,25,20
2020-06-28,Colombia,48258134,Antioquia,6407102,,,,,218,0,0,4089,25,20
2020-06-29,Colombia,48258134,Antioquia,6407102,,,,,131,1,0,4220,26,20
2020-06-30,Colombia,48258134,Antioquia,6407102,,,,,210,0,0,4430,26,20
2020-07-01,Colombia,48258134,Antioquia,6407102,,,,,230,0,0,4660,26,20
2020-07-02,Colombia,48258134,Antioquia,6407102,,,,,320,13,0,4980,39,20
2020-07-03,Colombia,48258134,Antioquia,6407102,,,,,283,6,0,5263,45,20
2020-07-04,Colombia,48258134,Antioquia,6407102,,,,,411,7,0,5674,52,20
2020-07-05,Colombia,48258134,Antioquia,6407102,,,,,314,3,0,5988,55,20
2020-07-06,Colombia,48258134,Antioquia,6407102,,,,,396,7,0,6384,62,20
2020-07-07,Colombia,48258134,Antioquia,6407102,,,,,388,0,0,6772,62,20
2020-07-08,Colombia,48258134,Antioquia,6407102,,,,,474,0,0,7246,62,20
2020-02-25,Colombia,48258134,Arauca,262174,,,,,,,,0,0,0
2020-02-26,Colombia,48258134,Arauca,262174,,,,,,,,0,0,0
2020-02-27,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-02-28,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-02-29,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-01,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-02,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-03,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-04,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-05,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-06,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-07,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-08,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-09,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-10,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-11,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-12,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-13,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-14,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-15,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-16,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-17,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-18,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-19,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-20,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-21,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-22,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-23,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-24,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-25,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-26,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-27,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-28,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-29,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-30,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-03-31,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-01,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-02,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-03,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-04,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-05,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-06,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-07,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-08,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-09,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-10,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-11,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-12,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-13,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-14,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-15,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-16,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-17,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-18,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-19,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-20,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-21,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-22,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-23,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-24,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-25,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-26,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-27,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
2020-04-28,Colombia,48258134,Arauca,262174,,,,,0,0,0,0,0,0
